,Kudos,Hits,Comments,Bookmarks,Collections,Chapters,DaysSinceUpdated,WordCount,Fandoms,SummaryWordCount,Relationships,Characters,Tags,Rating,Warning,TitleSize,AuthorNumWorks,AuthorNumSeries,AuthorNumBookmarks,AuthorNumCollections,AuthorNumGifts,Complete,OneShot
0,156.2737866471886,2981.0755460638347,49.2282600106062,24.050279772384823,0.0,4.82640621576103,397.69441868045044,5898.893793336056,1.4968432031828176,58.55710840440139,3.114457186983618,8.273042440667245,10.389413530010286,,,0,49.250839315787786,4.316940418704588,37.79549544734244,0.3259484231759447,13.100277152578531,F,F
1,27.115739547487948,341.05535292291967,1.8237015643897847,4.242725088945358,0.9766253512833578,1.8555650270686326,399.71467765294824,3306.1692441150262,1.0789256300473267,39.79272984565732,3.4149911560560797,11.019913827471834,12.720213129207497,,,0,48.46582190560261,4.158447788476246,37.81252003405383,0.25981135599180966,13.013527557979595,F,F
2,60.367525069671025,772.7350714478895,26.737478948354642,6.454012961104219,0.7441376156796149,2.784731334869531,415.16680933057444,4139.173659382776,1.5033507464106384,88.97056257368835,6.802089994595939,4.631944633791914,9.233627571932052,,,0,49.126845904760565,4.263560516459856,38.50562674115728,-0.27265422553676544,13.032016111728277,T,F
3,7.009076691888214,106.04819673731541,0.0,0.0,1.562023929260465,1.167877132844597,489.93172414935225,1888.6458692195556,1.026617857713047,8.735225887883932,1.023107366317779,2.7835224604909348,0.8575133034751833,,,0,48.78977011408873,4.146046438505884,38.08943143831086,0.121820660593748,13.170696246946417,T,T
4,23.00839359534055,309.30895313457205,5.84052869014111,2.379261730852676,1.0653503920541598,1.106523996170323,492.1190834459925,10549.954226836559,1.1571268583156424,35.152180972679126,2.1705644357012503,3.192277254726254,9.933117321241934,,,0,49.42427425421525,4.032473827318749,37.92387144282288,0.32296583621542396,13.098188359475671,T,T
5,5.151337415879718,50.33706199666943,0.0,1.1957320703740106,0.9882774443950006,1.241906175824627,501.2266714222944,1320.1000922693972,1.013110816754105,21.303429572665035,1.419507011204293,1.102858135996831,0.9382310829839664,,,0,49.008141439261735,4.149253651896669,37.807907494881704,-0.1654574299814403,13.624666046842652,T,T
6,9.999958894403251,199.7585311842683,1.1638914071321849,1.2685858423856042,0.4736585438371922,0.9771021127113714,509.833178792381,1026.7547824712924,1.2956247381357997,34.60251022143856,1.9389384700141878,6.0844346209552205,4.480944541180059,,,0,48.43892742175898,3.7616109250914276,37.83596365876058,0.2881225165411928,13.215802934445161,T,T
7,22.661502850695747,309.40671143727513,2.133877826079032,0.0,1.3123630671028532,1.032107505563531,509.8685222478263,1163.0773791160063,0.8103160102347211,19.19373868037332,0.7315724439045406,1.145076304153022,0.5027393257719163,,,0,48.23426871970675,4.077290779542921,38.15028613765209,0.1134068576342192,13.200070525385229,T,T
8,26.808625361819065,189.06552265869266,3.715161868418939,2.2927566191017004,0.0,0.4517931385566182,520.5916378081013,703.1714232899366,0.9489049298915991,24.547664677909186,1.122034189504564,2.994371350912794,1.059248488740043,,,0,49.145475426075485,3.9144166094437725,38.178491525320176,0.1823292736120385,13.092760153655329,T,T
9,6.677867515064386,65.56471920966604,1.744600882712648,0.0,0.0,0.9934889917917382,523.8387472954242,1634.6746164234146,1.209114337278371,8.89301450303059,1.5383035660014361,4.474302024461968,4.561215059873036,,,0,49.513539110477836,4.121235110901657,37.9094625711761,-0.5127898425471665,13.138713990166934,T,T
10,30.30911263084296,252.3942556583503,6.772405658002928,2.2019426596290383,1.3330786947839433,1.0007227229918954,558.1123089078332,1076.0145089856132,1.7376039832660295,17.406487603913153,0.8551830140355315,0.9840998581223488,0.9629655069392141,,,0,48.70116338146059,4.19554874171202,37.833203234451226,0.3176481500638231,12.590543812898506,T,T
11,16.693953306766254,158.80507821368877,9.57313357774823,1.0815168690934405,1.0866338892823937,0.8831909122401268,561.4040906975987,804.989494161001,0.5813327357345773,17.82231375099335,1.6208474752890745,3.1525212740509354,1.0289553606416812,,,0,49.13186182896772,4.080721195761554,38.04505027087711,-0.1901822507966673,12.949394566630733,T,T
12,30.053470367444707,651.0930756475459,18.03286790613871,1.8736397770815996,0.0,3.8813598053507494,570.057212354298,4912.02526653239,1.4043164431349973,20.301795472283843,2.945606998341793,3.9851142616376363,7.076058993994727,,,0,49.01447483796641,3.977997578601152,37.899966769576665,0.33046298733623397,12.364533961051723,T,F
13,75.26271224850375,508.69410328988016,11.910634208717143,2.7626025874509743,0.0,0.8223539942475108,668.0087916966284,787.6489968906371,0.9077811708292506,8.686284932535044,0.7061316313570827,1.036360046664578,1.5174145566922583,,,0,49.386331857707404,3.823592172748974,37.96145808888314,-0.21399752749428194,12.602504244719583,T,T
14,32.236047556762806,316.94093803000817,6.291078143417928,0.5684489078594643,0.0,0.7609920785248994,673.115024348616,645.8499979905573,0.6795220098610752,14.894341651652502,0.8372927691033563,2.9810015689820952,1.8376439974181156,,,0,49.121514412129905,4.130852362187797,37.929680793023,0.018939659932952716,13.221817484674085,T,T
15,79.42247703027172,1020.0090128284405,15.80781784902879,3.089517961337373,0.9752429246224568,0.3256774332830147,676.7376850620059,1886.9488964396944,0.9957074320675829,20.15474473243549,2.0753553344093363,6.430345176014066,9.715710388321208,,,0,49.25318798356901,3.7853870939453795,37.90899888637213,0.3006208056383985,13.14997679388986,T,T
